# started on Wed Oct 18 14:25:16 2023

1.102980126,2994826,,branch-misses,40285603,40.00,,
1.102980126,501593822,,instructions,52286126,52.00,,
1.203226476,762979,,L1-icache-load-misses,55752512,55.00,,
1.203226476,1483829,,L1-dcache-load-misses,59749536,59.00,,
1.203226476,145936,,LLC-load-misses,59999908,59.00,,
1.203226476,270,,LLC-store-misses,60000071,59.00,,
1.203226476,2004,,iTLB-load-misses,44499224,44.00,,
1.203226476,80722,,dTLB-load-misses,40501705,40.00,,
1.203226476,480,,dTLB-store-misses,40245961,40.00,,
1.203226476,2759315,,branch-misses,40245800,40.00,,
1.203226476,463480116,,instructions,52245846,52.00,,
1.303471538,771987,,L1-icache-load-misses,59999451,59.00,,
1.303471538,1499214,,L1-dcache-load-misses,60000011,59.00,,
1.303471538,143756,,LLC-load-misses,56740940,56.00,,
1.303471538,323,,LLC-store-misses,52743954,52.00,,
1.303471538,1997,,iTLB-load-misses,40248512,40.00,,
1.303471538,83259,,dTLB-load-misses,40247639,40.00,,
1.303471538,387,,dTLB-store-misses,43495984,43.00,,
1.303471538,2891878,,branch-misses,47493481,47.00,,
1.303471538,475938243,,instructions,59490247,59.00,,
1.403739337,841574,,L1-icache-load-misses,57004901,56.00,,
1.403739337,1537726,,L1-dcache-load-misses,53009665,52.00,,
1.403739337,155237,,LLC-load-misses,52271644,52.00,,
1.403739337,446,,LLC-store-misses,52270282,52.00,,
1.403739337,2042,,iTLB-load-misses,43253876,43.00,,
1.403739337,79244,,dTLB-load-misses,47251136,47.00,,
1.403739337,405,,dTLB-store-misses,48000305,47.00,,
1.403739337,2701331,,branch-misses,48003362,47.00,,
1.403739337,463962996,,instructions,60000076,59.00,,
1.504001654,785662,,L1-icache-load-misses,52237439,52.00,,
1.504001654,1542103,,L1-dcache-load-misses,52252768,52.00,,
1.504001654,139538,,LLC-load-misses,52273847,52.00,,
1.504001654,1068,,LLC-store-misses,54982038,54.00,,
1.504001654,1597,,iTLB-load-misses,48000189,47.00,,
1.504001654,69539,,dTLB-load-misses,47983916,47.00,,
1.504001654,417,,dTLB-store-misses,47962395,47.00,,
1.504001654,2528871,,branch-misses,45257312,45.00,,
1.504001654,438435242,,instructions,53259316,53.00,,
1.604241433,487662,,L1-icache-load-misses,52245676,52.00,,
1.604241433,1329398,,L1-dcache-load-misses,54730147,54.00,,
1.604241433,154887,,LLC-load-misses,58727114,58.00,,
1.604241433,1025,,LLC-store-misses,60000453,59.00,,
1.604241433,1837,,iTLB-load-misses,47994919,47.00,,
1.604241433,81552,,dTLB-load-misses,45516333,45.00,,
1.604241433,231,,dTLB-store-misses,41519741,41.00,,
1.604241433,2730529,,branch-misses,40241200,40.00,,
1.604241433,475674600,,instructions,52241429,52.00,,
1.704510352,905872,,L1-icache-load-misses,58492463,58.00,,
1.704510352,1371571,,L1-dcache-load-misses,59999492,59.00,,
1.704510352,156479,,LLC-load-misses,59998017,59.00,,
1.704510352,1098,,LLC-store-misses,57785174,57.00,,
1.704510352,2330,,iTLB-load-misses,41785581,41.00,,
1.704510352,76570,,dTLB-load-misses,40271710,40.00,,
1.704510352,483,,dTLB-store-misses,40272833,40.00,,
1.704510352,2610691,,branch-misses,42474684,42.00,,
1.704510352,437810369,,instructions,54471456,54.00,,
1.804773774,915626,,L1-icache-load-misses,60000777,59.00,,
1.804773774,1419418,,L1-dcache-load-misses,58042120,57.00,,
1.804773774,158874,,LLC-load-misses,54044610,53.00,,
1.804773774,773,,LLC-store-misses,52266867,52.00,,
1.804773774,1892,,iTLB-load-misses,40264282,40.00,,
1.804773774,77533,,dTLB-load-misses,42211568,42.00,,
1.804773774,314,,dTLB-store-misses,46209696,46.00,,
1.804773774,2558362,,branch-misses,47998656,47.00,,
1.804773774,463587626,,instructions,59998306,59.00,,
1.905023191,867158,,L1-icache-load-misses,54289297,54.00,,
1.905023191,1399400,,L1-dcache-load-misses,52254503,52.00,,
1.905023191,141546,,LLC-load-misses,52224486,52.00,,
1.905023191,541,,LLC-store-misses,52239847,52.00,,
1.905023191,1813,,iTLB-load-misses,45939367,45.00,,
1.905023191,72034,,dTLB-load-misses,47986155,47.00,,
1.905023191,340,,dTLB-store-misses,48015610,47.00,,
1.905023191,2733599,,branch-misses,48000081,47.00,,
1.905023191,467585977,,instructions,58306739,58.00,,
2.005267208,1530893,,L1-icache-load-misses,52248231,52.00,,
2.005267208,1439643,,L1-dcache-load-misses,52249981,52.00,,
2.005267208,144647,,LLC-load-misses,53702971,53.00,,
2.005267208,1339,,LLC-store-misses,57705326,57.00,,
2.005267208,1887,,iTLB-load-misses,48000647,47.00,,
2.005267208,66280,,dTLB-load-misses,47999835,47.00,,
2.005267208,394,,dTLB-store-misses,46552935,46.00,,
2.005267208,2479540,,branch-misses,42550885,42.00,,
2.005267208,425775549,,instructions,52248649,52.00,,
2.105528328,1325456,,L1-icache-load-misses,53473178,53.00,,
2.105528328,1453676,,L1-dcache-load-misses,57466863,57.00,,
2.105528328,139018,,LLC-load-misses,60002792,59.00,,
2.105528328,8017,,LLC-store-misses,60005687,59.00,,
2.105528328,1649,,iTLB-load-misses,46788553,46.00,,
2.105528328,58179,,dTLB-load-misses,42793530,42.00,,
2.105528328,246,,dTLB-store-misses,40251705,40.00,,
2.105528328,2224621,,branch-misses,40248603,40.00,,
2.105528328,388667478,,instructions,52243814,52.00,,
2.205775705,518472,,L1-icache-load-misses,60007079,59.00,,
2.205775705,1150439,,L1-dcache-load-misses,59999123,59.00,,
2.205775705,159702,,LLC-load-misses,59037222,58.00,,
2.205775705,4194,,LLC-store-misses,55046830,54.00,,
2.205775705,1708,,iTLB-load-misses,40242428,40.00,,
2.205775705,70343,,dTLB-load-misses,40249938,40.00,,
2.205775705,248,,dTLB-store-misses,41200833,41.00,,
2.205775705,2443815,,branch-misses,45191491,45.00,,
2.205775705,434601043,,instructions,57189922,57.00,,
2.306024198,660024,,L1-icache-load-misses,59325617,59.00,,
2.306024198,1305548,,L1-dcache-load-misses,55333334,55.00,,
2.306024198,169509,,LLC-load-misses,52292258,52.00,,
2.306024198,2388,,LLC-store-misses,52282302,52.00,,
2.306024198,2052,,iTLB-load-misses,40954683,40.00,,
2.306024198,74921,,dTLB-load-misses,44947821,44.00,,
2.306024198,296,,dTLB-store-misses,47999972,47.00,,
2.306024198,2603750,,branch-misses,48009764,47.00,,
2.306024198,433702471,,instructions,60005982,59.00,,
2.406309412,967313,,L1-icache-load-misses,52245424,52.00,,
2.406309412,1325990,,L1-dcache-load-misses,52233722,52.00,,
2.406309412,160478,,LLC-load-misses,52247046,52.00,,
2.406309412,1855,,LLC-store-misses,52665822,52.00,,
2.406309412,2017,,iTLB-load-misses,48000362,47.00,,
2.406309412,75729,,dTLB-load-misses,48012333,47.00,,
2.406309412,392,,dTLB-store-misses,47998689,47.00,,
2.406309412,2416014,,branch-misses,47584816,47.00,,
2.406309412,445382693,,instructions,55586909,55.00,,
2.506563926,723538,,L1-icache-load-misses,52240337,52.00,,
2.506563926,1434708,,L1-dcache-load-misses,52406660,52.00,,
2.506563926,141338,,LLC-load-misses,56397497,56.00,,
2.506563926,447,,LLC-store-misses,59980127,59.00,,
2.506563926,1992,,iTLB-load-misses,47993489,47.00,,
2.506563926,79576,,dTLB-load-misses,47832460,47.00,,
2.506563926,390,,dTLB-store-misses,43841553,43.00,,
2.506563926,2788672,,branch-misses,40253697,40.00,,
2.506563926,478654291,,instructions,52254402,52.00,,
2.606808714,547870,,L1-icache-load-misses,56170074,56.00,,
2.606808714,1407476,,L1-dcache-load-misses,60000703,59.00,,
2.606808714,130273,,LLC-load-misses,60001796,59.00,,
2.606808714,405,,LLC-store-misses,60000373,59.00,,
2.606808714,1678,,iTLB-load-misses,44079349,43.00,,
2.606808714,81935,,dTLB-load-misses,40242387,40.00,,
2.606808714,283,,dTLB-store-misses,40241240,40.00,,
2.606808714,2979680,,branch-misses,40242527,40.00,,
2.606808714,516202633,,instructions,52242282,52.00,,
2.707054450,648812,,L1-icache-load-misses,59987720,59.00,,
2.707054450,1392345,,L1-dcache-load-misses,59998716,59.00,,
2.707054450,141543,,LLC-load-misses,56323939,56.00,,
2.707054450,390,,LLC-store-misses,52328692,52.00,,
2.707054450,2039,,iTLB-load-misses,40264667,40.00,,
2.707054450,78877,,dTLB-load-misses,40253642,40.00,,
2.707054450,324,,dTLB-store-misses,43917413,43.00,,
2.707054450,2699128,,branch-misses,47913697,47.00,,
2.707054450,452347188,,instructions,59911250,59.00,,
2.807309711,615869,,L1-icache-load-misses,56575678,56.00,,
2.807309711,1481289,,L1-dcache-load-misses,52578311,52.00,,
2.807309711,155243,,LLC-load-misses,52256428,52.00,,
2.807309711,874,,LLC-store-misses,52253365,52.00,,
2.807309711,1593,,iTLB-load-misses,43667979,43.00,,
2.807309711,80389,,dTLB-load-misses,47666061,47.00,,
2.807309711,296,,dTLB-store-misses,47999111,47.00,,
2.807309711,2810160,,branch-misses,48001364,47.00,,
2.807309711,470779674,,instructions,60000336,59.00,,
2.907564448,610819,,L1-icache-load-misses,52257161,52.00,,
2.907564448,1414281,,L1-dcache-load-misses,52251757,52.00,,
2.907564448,140342,,LLC-load-misses,52251710,52.00,,
2.907564448,200,,LLC-store-misses,55410329,55.00,,
2.907564448,1668,,iTLB-load-misses,47994468,47.00,,
2.907564448,94450,,dTLB-load-misses,48000191,47.00,,
2.907564448,275,,dTLB-store-misses,48000020,47.00,,
2.907564448,2995544,,branch-misses,44846502,44.00,,
2.907564448,523862547,,instructions,52849157,52.00,,
3.007812122,689118,,L1-icache-load-misses,52238342,52.00,,
3.007812122,1349829,,L1-dcache-load-misses,55162902,55.00,,
3.007812122,150069,,LLC-load-misses,59164962,59.00,,
3.007812122,613,,LLC-store-misses,60001010,59.00,,
3.007812122,1724,,iTLB-load-misses,48007341,47.00,,
3.007812122,86208,,dTLB-load-misses,45087774,44.00,,
3.007812122,341,,dTLB-store-misses,41085684,40.00,,
3.007812122,2877868,,branch-misses,40244366,40.00,,
3.007812122,478407015,,instructions,52244703,52.00,,
3.108066943,729108,,L1-icache-load-misses,58921632,58.00,,
3.108066943,1505842,,L1-dcache-load-misses,59999943,59.00,,
3.108066943,159693,,LLC-load-misses,60001014,59.00,,
3.108066943,580,,LLC-store-misses,57339026,57.00,,
3.108066943,2315,,iTLB-load-misses,41342124,41.00,,
3.108066943,86882,,dTLB-load-misses,40257876,40.00,,
3.108066943,388,,dTLB-store-misses,40257020,40.00,,
3.108066943,2722752,,branch-misses,42908390,42.00,,
3.108066943,476708531,,instructions,54905442,54.00,,
3.208317098,635971,,L1-icache-load-misses,60000240,59.00,,
3.208317098,1479601,,L1-dcache-load-misses,57586056,57.00,,
3.208317098,155695,,LLC-load-misses,53589120,53.00,,
3.208317098,176,,LLC-store-misses,52251772,52.00,,
3.208317098,1962,,iTLB-load-misses,40251540,40.00,,
3.208317098,85013,,dTLB-load-misses,42654955,42.00,,
3.208317098,339,,dTLB-store-misses,46652218,46.00,,
3.208317098,2797442,,branch-misses,48000412,47.00,,
3.208317098,484604967,,instructions,60000236,59.00,,
3.308567631,548951,,L1-icache-load-misses,53834032,53.00,,
3.308567631,1457337,,L1-dcache-load-misses,52251284,52.00,,
3.308567631,144261,,LLC-load-misses,52251272,52.00,,
3.308567631,111,,LLC-store-misses,52250652,52.00,,
3.308567631,1585,,iTLB-load-misses,46405816,46.00,,
3.308567631,91517,,dTLB-load-misses,47999989,47.00,,
3.308567631,244,,dTLB-store-misses,47999543,47.00,,
3.308567631,2870057,,branch-misses,48000302,47.00,,
3.308567631,502112912,,instructions,57850026,57.00,,
3.408811479,695159,,L1-icache-load-misses,52244145,52.00,,
3.408811479,1397965,,L1-dcache-load-misses,52244601,52.00,,
3.408811479,134965,,LLC-load-misses,54160429,54.00,,
3.408811479,367,,LLC-store-misses,58157263,58.00,,
3.408811479,1929,,iTLB-load-misses,48000388,47.00,,
3.408811479,80836,,dTLB-load-misses,48000022,47.00,,
3.408811479,391,,dTLB-store-misses,46089389,45.00,,
3.408811479,2871522,,branch-misses,42092175,41.00,,
3.408811479,485689709,,instructions,52244748,52.00,,
3.509079674,662853,,L1-icache-load-misses,53898114,53.00,,
3.509079674,1442458,,L1-dcache-load-misses,57908975,57.00,,
3.509079674,152830,,LLC-load-misses,59999456,59.00,,
3.509079674,309,,LLC-store-misses,60000572,59.00,,
3.509079674,2136,,iTLB-load-misses,46352882,46.00,,
3.509079674,87411,,dTLB-load-misses,42341629,42.00,,
3.509079674,386,,dTLB-store-misses,40245969,40.00,,
3.509079674,2786596,,branch-misses,40245036,40.00,,
3.509079674,488165940,,instructions,52245347,52.00,,
3.609325614,481780,,L1-icache-load-misses,59949811,59.00,,
3.609325614,1315734,,L1-dcache-load-misses,59949700,59.00,,
3.609325614,172669,,LLC-load-misses,58543651,58.00,,
3.609325614,2097,,LLC-store-misses,54506587,54.00,,
3.609325614,2408,,iTLB-load-misses,40153826,40.00,,
3.609325614,78968,,dTLB-load-misses,40153425,40.00,,
3.609325614,337,,dTLB-store-misses,41549101,41.00,,
3.609325614,2808414,,branch-misses,45586409,45.00,,
3.609325614,469684591,,instructions,57588281,57.00,,
3.709575447,488373,,L1-icache-load-misses,58809185,58.00,,
3.709575447,1369146,,L1-dcache-load-misses,54812561,54.00,,
3.709575447,153740,,LLC-load-misses,52254118,52.00,,
3.709575447,2238,,LLC-store-misses,52241747,52.00,,
3.709575447,2108,,iTLB-load-misses,41387453,41.00,,
3.709575447,79685,,dTLB-load-misses,45384983,45.00,,
3.709575447,342,,dTLB-store-misses,47953817,47.00,,
3.709575447,2833232,,branch-misses,47965975,47.00,,
3.709575447,490284691,,instructions,59965650,59.00,,
3.809824870,591820,,L1-icache-load-misses,52240202,52.00,,
3.809824870,1413434,,L1-dcache-load-misses,52248832,52.00,,
3.809824870,141731,,LLC-load-misses,52248686,52.00,,
3.809824870,215,,LLC-store-misses,53148701,53.00,,
3.809824870,3316,,iTLB-load-misses,48000202,47.00,,
3.809824870,90260,,dTLB-load-misses,47991543,47.00,,
3.809824870,250,,dTLB-store-misses,47991701,47.00,,
3.809824870,2972848,,branch-misses,47096672,46.00,,
3.809824870,513399119,,instructions,55099353,54.00,,
3.910073225,498887,,L1-icache-load-misses,52199595,52.00,,
3.910073225,1350914,,L1-dcache-load-misses,52858782,52.00,,
3.910073225,156618,,LLC-load-misses,56838649,56.00,,
3.910073225,1530,,LLC-store-misses,59951926,59.00,,
3.910073225,2635,,iTLB-load-misses,47951647,47.00,,
3.910073225,84633,,dTLB-load-misses,47298210,47.00,,
3.910073225,321,,dTLB-store-misses,43318412,43.00,,
3.910073225,2811937,,branch-misses,40199941,40.00,,
3.910073225,493583342,,instructions,52199661,52.00,,
4.010327345,499291,,L1-icache-load-misses,56524862,56.00,,
4.010327345,1234249,,L1-dcache-load-misses,59864988,59.00,,
4.010327345,171344,,LLC-load-misses,59879511,59.00,,
4.010327345,1072,,LLC-store-misses,59423413,59.00,,
4.010327345,3203,,iTLB-load-misses,43492487,43.00,,
4.010327345,79337,,dTLB-load-misses,40145664,40.00,,
4.010327345,490,,dTLB-store-misses,40131020,40.00,,
4.010327345,2649569,,branch-misses,40577062,40.00,,
4.010327345,466668173,,instructions,52514656,52.00,,
4.110573869,534170,,L1-icache-load-misses,59885806,59.00,,
4.110573869,1240435,,L1-dcache-load-misses,59673254,59.00,,
4.110573869,154719,,LLC-load-misses,55699492,55.00,,
4.110573869,934,,LLC-store-misses,52124362,52.00,,
4.110573869,2242,,iTLB-load-misses,40134047,40.00,,
4.110573869,78396,,dTLB-load-misses,40335909,40.00,,
4.110573869,401,,dTLB-store-misses,44310052,44.00,,
4.110573869,2806750,,branch-misses,47895708,47.00,,
4.110573869,480018814,,instructions,59877075,59.00,,
4.210819827,542841,,L1-icache-load-misses,55893550,55.00,,
4.210819827,1206978,,L1-dcache-load-misses,52073090,52.00,,
4.210819827,162945,,LLC-load-misses,52113878,52.00,,
4.210819827,2215,,LLC-store-misses,52121876,52.00,,
4.210819827,2438,,iTLB-load-misses,44088229,44.00,,
4.210819827,73785,,dTLB-load-misses,47920353,47.00,,
4.210819827,411,,dTLB-store-misses,47879351,47.00,,
4.210819827,2646055,,branch-misses,47871304,47.00,,
4.210819827,455290740,,instructions,59839337,59.00,,
4.311053709,1262263,,L1-icache-load-misses,51952359,52.00,,
4.311053709,1192324,,L1-dcache-load-misses,51762081,52.00,,
4.311053709,151347,,LLC-load-misses,51778439,52.00,,
4.311053709,10874,,LLC-store-misses,55503043,55.00,,
4.311053709,2535,,iTLB-load-misses,47517439,47.00,,
4.311053709,57209,,dTLB-load-misses,47708289,47.00,,
4.311053709,546,,dTLB-store-misses,47692500,47.00,,
4.311053709,1770564,,branch-misses,43979605,44.00,,
4.311053709,295603205,,instructions,51865828,52.00,,
4.411308546,791536,,L1-icache-load-misses,52006294,52.00,,
4.411308546,1033021,,L1-dcache-load-misses,55388765,55.00,,
4.411308546,161980,,LLC-load-misses,59370747,59.00,,
4.411308546,16571,,LLC-store-misses,59681365,59.00,,
4.411308546,1657,,iTLB-load-misses,47934197,47.00,,
4.411308546,52773,,dTLB-load-misses,44563448,44.00,,
4.411308546,352,,dTLB-store-misses,40581952,40.00,,
4.411308546,1949319,,branch-misses,40260214,40.00,,
4.411308546,334591069,,instructions,52019018,52.00,,
4.511548216,803881,,L1-icache-load-misses,59407489,59.00,,
4.511548216,1093702,,L1-dcache-load-misses,59979171,59.00,,
4.511548216,155540,,LLC-load-misses,59976511,59.00,,
4.511548216,10609,,LLC-store-misses,56788210,56.00,,
4.511548216,1834,,iTLB-load-misses,40809474,40.00,,
4.511548216,57954,,dTLB-load-misses,40225379,40.00,,
4.511548216,348,,dTLB-store-misses,40228620,40.00,,
4.511548216,2131100,,branch-misses,43401826,43.00,,
4.511548216,362582612,,instructions,55378616,55.00,,
4.611767415,835976,,L1-icache-load-misses,59918615,59.00,,
4.611767415,1239441,,L1-dcache-load-misses,56954614,56.00,,
4.611767415,157873,,LLC-load-misses,52957517,52.00,,
4.611767415,3153,,LLC-store-misses,52202853,52.00,,
4.611767415,1902,,iTLB-load-misses,40218358,40.00,,
4.611767415,71264,,dTLB-load-misses,43169595,43.00,,
4.611767415,322,,dTLB-store-misses,47165985,47.00,,
4.611767415,2417365,,branch-misses,47935250,47.00,,
4.611767415,443387072,,instructions,59917467,59.00,,
4.712062390,894594,,L1-icache-load-misses,53337920,53.00,,
4.712062390,1258246,,L1-dcache-load-misses,52272408,52.00,,
4.712062390,169909,,LLC-load-misses,52292952,52.00,,
4.712062390,4385,,LLC-store-misses,52284437,52.00,,
4.712062390,1525,,iTLB-load-misses,46943971,46.00,,
4.712062390,68498,,dTLB-load-misses,48022739,47.00,,
4.712062390,294,,dTLB-store-misses,48001260,47.00,,
4.712062390,2489487,,branch-misses,48009542,47.00,,
4.712062390,429765199,,instructions,57345990,57.00,,
4.812317836,533066,,L1-icache-load-misses,52255696,52.00,,
4.812317836,1287875,,L1-dcache-load-misses,52256241,52.00,,
4.812317836,169699,,LLC-load-misses,54677951,54.00,,
4.812317836,3552,,LLC-store-misses,58667827,58.00,,
4.812317836,1781,,iTLB-load-misses,48000774,47.00,,
4.812317836,74651,,dTLB-load-misses,48000066,47.00,,
4.812317836,277,,dTLB-store-misses,45583584,45.00,,
4.812317836,2742786,,branch-misses,41593412,41.00,,
4.812317836,459055995,,instructions,52251331,52.00,,
4.912612488,492093,,L1-icache-load-misses,54416221,54.00,,
4.912612488,1382398,,L1-dcache-load-misses,58414113,58.00,,
4.912612488,184855,,LLC-load-misses,59998255,59.00,,
4.912612488,1228,,LLC-store-misses,60000973,59.00,,
4.912612488,1801,,iTLB-load-misses,45885333,45.00,,
4.912612488,81899,,dTLB-load-misses,41886981,41.00,,
4.912612488,271,,dTLB-store-misses,40297510,40.00,,
4.912612488,2798551,,branch-misses,40294977,40.00,,
4.912612488,461788807,,instructions,52294373,52.00,,
5.012863855,561074,,L1-icache-load-misses,59994962,59.00,,
5.012863855,1317712,,L1-dcache-load-misses,60000388,59.00,,
5.012863855,163940,,LLC-load-misses,58135315,57.00,,
5.012863855,1435,,LLC-store-misses,54137987,53.00,,
5.012863855,1720,,iTLB-load-misses,40259946,40.00,,
5.012863855,81597,,dTLB-load-misses,40254423,40.00,,
5.012863855,245,,dTLB-store-misses,42107939,42.00,,
5.012863855,2768158,,branch-misses,46105905,45.00,,
5.012863855,460830403,,instructions,58102826,57.00,,
5.113122219,527036,,L1-icache-load-misses,58387868,58.00,,
5.113122219,1334215,,L1-dcache-load-misses,54392631,54.00,,
5.113122219,156564,,LLC-load-misses,52268887,52.00,,
5.113122219,1225,,LLC-store-misses,52259801,52.00,,
5.113122219,1585,,iTLB-load-misses,41860533,41.00,,
5.113122219,83231,,dTLB-load-misses,45856127,45.00,,
5.113122219,256,,dTLB-store-misses,47991590,47.00,,
5.113122219,2770583,,branch-misses,48000168,47.00,,
5.113122219,470211044,,instructions,59999977,59.00,,
5.213387640,528901,,L1-icache-load-misses,52265202,52.00,,
5.213387640,1483927,,L1-dcache-load-misses,52265247,52.00,,
5.213387640,148732,,LLC-load-misses,52264609,52.00,,
5.213387640,514,,LLC-store-misses,53601829,53.00,,
5.213387640,1620,,iTLB-load-misses,48000413,47.00,,
5.213387640,84188,,dTLB-load-misses,48000201,47.00,,
5.213387640,221,,dTLB-store-misses,48000688,47.00,,
5.213387640,3012581,,branch-misses,46668450,46.00,,
5.213387640,499110645,,instructions,54671005,54.00,,
5.313631047,549883,,L1-icache-load-misses,52242955,52.00,,
5.313631047,1410260,,L1-dcache-load-misses,53343164,53.00,,
5.313631047,163415,,LLC-load-misses,57338553,57.00,,
5.313631047,969,,LLC-store-misses,59999855,59.00,,
5.313631047,1942,,iTLB-load-misses,48000384,47.00,,
5.313631047,85855,,dTLB-load-misses,46906351,46.00,,
5.313631047,247,,dTLB-store-misses,42911085,42.00,,
5.313631047,2904151,,branch-misses,40244646,40.00,,
5.313631047,489717507,,instructions,52244928,52.00,,
5.413882887,498194,,L1-icache-load-misses,57105592,56.00,,
